Transaction_Amount,Transaction_Time,Sender_Age,Receiver_New_Account,Location_Risk_Score,Device_Change,Transaction_Frequency,Fraud
27902519.82678426,13.0,46.0,1,1,0,14.0,0
43267755.45389774,11.0,66.0,0,1,0,14.0,0
23555064.695822787,17.0,52.0,0,1,1,14.0,0
22455743.51740623,9.0,45.0,1,0,0,14.0,0
26665404.90945192,16.0,46.0,0,1,0,16.0,0
29672631.177628927,16.0,47.0,1,0,0,10.0,0
34241684.44451644,15.0,46.0,0,1,1,14.0,0
25892800.985156152,18.0,52.0,0,1,1,14.0,0
23988652.09563904,9.0,37.0,1,1,0,11.0,0
29377822.470888697,15.0,55.0,0,0,1,13.0,0
24443670.972012307,12.0,42.0,1,1,0,9.0,0
28255769.133001793,11.0,49.0,1,0,0,11.0,0
30377726.31315537,15.0,46.0,1,1,1,9.0,0
33865301.16262011,11.0,40.0,1,1,0,16.0,0
28340076.68860293,12.0,45.0,1,1,0,12.0,0
24989819.31116201,8.0,33.0,1,1,0,13.0,0
35554909.96185174,12.0,57.0,0,1,1,15.0,0
24794411.368285496,13.0,50.0,1,0,0,13.0,0
16495776.465135828,12.0,40.0,1,1,0,11.0,0
17095283.211611204,11.0,47.0,1,0,0,18.0,1
26632499.27749287,17.0,49.0,0,1,1,14.0,0
21713190.589021586,12.0,39.0,1,1,0,9.0,0
30843111.746128105,11.0,62.0,0,1,0,15.0,0
31968653.362188525,12.0,44.0,0,1,0,15.0,0
20759666.12891954,8.0,58.0,0,1,0,12.0,0
31688648.820701152,9.0,45.0,1,1,0,16.0,0
27946012.57550963,14.0,49.0,1,1,0,6.0,0
35126109.5733064,14.0,47.0,1,1,0,10.0,0
24480367.750940282,12.0,53.0,0,1,0,11.0,0
28987182.622330196,12.0,59.0,0,1,1,16.0,1
19731823.308318093,17.0,42.0,1,0,0,13.0,0
22985213.629303157,13.0,54.0,0,1,0,13.0,0
23465312.46179641,14.0,39.0,1,1,0,11.0,0
33235632.46464865,16.0,43.0,1,1,0,11.0,0
26484278.26663478,14.0,48.0,0,1,0,14.0,0
28379832.85260882,11.0,51.0,0,1,0,14.0,0
31772006.552380867,8.0,67.0,0,0,0,14.0,0
24846787.072750658,13.0,45.0,1,0,0,7.0,0
29856084.76054197,13.0,43.0,1,1,0,10.0,0
26441209.68415731,15.0,39.0,1,1,0,7.0,0
29913702.592704788,14.0,41.0,1,1,0,9.0,0
18457658.909847245,16.0,60.0,0,1,1,15.0,0
20523598.150895588,14.0,36.0,1,1,0,10.0,0
31288458.51121584,14.0,50.0,0,0,0,15.0,1
20989947.984495167,15.0,53.0,1,0,0,7.0,0
26759635.155354492,9.0,60.0,0,0,0,17.0,0
23416525.33905314,14.0,49.0,1,0,0,9.0,0
15849903.274113549,14.0,47.0,1,1,0,11.0,0
24777239.685638297,15.0,57.0,0,1,1,14.0,0
32080663.525093693,14.0,47.0,1,0,0,13.0,0
30849373.22507205,7.0,42.0,1,0,0,12.0,0
28157975.692183726,9.0,43.0,1,0,0,16.0,1
16987895.58707909,8.0,36.0,1,1,0,12.0,0
35369314.106253475,12.0,65.0,0,1,0,13.0,0
28974057.520804323,3.0,47.0,0,1,1,17.0,1
20584869.893667232,10.0,38.0,1,0,0,12.0,0
29444625.748822935,11.0,52.0,0,1,1,13.0,0
35154489.43079508,12.0,50.0,0,0,0,18.0,1
21577406.18593013,12.0,41.0,1,1,0,9.0,0
24735685.330013935,10.0,47.0,1,0,0,9.0,0
28067301.69993383,13.0,43.0,1,1,0,14.0,0
16682931.804922473,14.0,56.0,0,1,1,15.0,0
24345600.15553272,11.0,48.0,1,0,0,17.0,1
23695607.028207403,12.0,49.0,1,0,0,16.0,0
17348575.068045363,15.0,49.0,1,1,0,8.0,0
27892799.91247376,12.0,36.0,1,0,0,13.0,1
29896973.22583495,10.0,59.0,0,1,1,15.0,1
32512800.328536473,14.0,48.0,0,1,0,15.0,1
18971751.237772305,22.0,44.0,0,0,1,17.0,0
28987374.37840472,8.0,34.0,1,1,0,11.0,0
22127322.417526446,12.0,45.0,1,1,0,8.0,0
22504657.57665564,11.0,57.0,0,0,0,17.0,0
28599337.618121095,15.0,40.0,1,1,0,7.0,0
24070733.898867335,9.0,53.0,0,1,1,16.0,1
19839577.91164413,12.0,55.0,0,1,0,17.0,0
24621936.195405584,13.0,50.0,0,1,1,13.0,0
29296733.280344307,13.0,72.0,0,1,1,16.0,0
26909886.739981055,17.0,44.0,0,1,0,15.0,0
36223026.66402121,11.0,60.0,0,1,1,18.0,1
34825298.514893234,9.0,57.0,0,0,0,17.0,0
22144374.32167515,14.0,47.0,0,1,0,17.0,0
40492649.77322871,9.0,52.0,0,1,0,13.0,0
27202096.55372442,12.0,43.0,1,0,0,11.0,1
25844357.26368704,9.0,58.0,0,0,0,18.0,0
29747956.94337836,12.0,62.0,0,1,0,14.0,1
36740508.26628327,15.0,55.0,0,0,0,19.0,1
22967549.621322002,10.0,33.0,1,1,0,10.0,0
30708759.904825505,13.0,52.0,0,0,0,17.0,1
27312265.44747409,13.0,48.0,1,0,0,5.0,0
33529747.26293241,11.0,48.0,1,0,0,11.0,0
19125683.1744321,15.0,47.0,1,1,0,8.0,0
27278545.18080533,17.0,48.0,0,1,1,12.0,0
32556082.353331394,13.0,43.0,1,0,0,14.0,1
18498639.22614277,13.0,49.0,0,0,0,18.0,1
21862166.87383308,18.0,62.0,1,0,0,8.0,0
27952537.056619223,11.0,56.0,0,1,0,19.0,0
28593630.695037976,14.0,64.0,0,0,1,12.0,0
26171204.036632814,3.0,45.0,0,0,1,12.0,1
21347604.895349283,15.0,41.0,1,1,0,4.0,0
24398868.099575676,13.0,47.0,1,0,0,7.0,0
17085731.402217638,8.0,57.0,0,1,0,13.0,0
29156933.392770883,8.0,53.0,0,1,1,16.0,1
29439222.684014857,16.0,57.0,1,0,0,5.0,0
36486773.23729963,14.0,65.0,0,1,1,14.0,0
41296004.48015912,12.0,40.0,1,1,0,10.0,0
25861644.450871717,12.0,46.0,1,0,0,17.0,1
18615441.67752364,10.0,47.0,1,1,0,10.0,0
21256775.099328108,13.0,60.0,0,0,0,16.0,0
27988700.764267046,11.0,56.0,0,1,0,14.0,0
21365312.05366616,14.0,38.0,1,1,0,14.0,0
31777060.01893023,11.0,38.0,1,1,0,14.0,0
26453528.303210177,11.0,41.0,1,1,0,8.0,0
32343343.383028556,13.0,40.0,1,0,0,13.0,1
40748837.65213287,11.0,33.0,1,1,0,11.0,0
33566040.34475082,16.0,42.0,1,1,0,6.0,0
24807456.203052435,7.0,48.0,1,0,0,16.0,0
19524843.09339116,10.0,42.0,1,1,0,13.0,0
20618136.70427687,15.0,52.0,1,0,0,7.0,0
25291257.836463474,15.0,53.0,0,1,0,16.0,0
39232618.80402345,7.0,35.0,1,1,0,16.0,0
23546688.24249325,12.0,62.0,0,1,1,21.0,1
20899887.36280201,16.0,46.0,1,1,0,6.0,0
26360538.02119955,12.0,47.0,1,0,0,9.0,0
34245575.66695625,12.0,56.0,0,1,0,16.0,0
29935700.52413227,11.0,62.0,0,1,0,13.0,1
26944168.310268596,17.0,50.0,0,1,0,14.0,1
32527447.759914618,9.0,53.0,0,0,0,15.0,0
38288064.29146942,15.0,50.0,1,1,0,9.0,0
34753367.29542262,13.0,45.0,1,1,0,12.0,0
47683356.87257298,11.0,60.0,0,1,0,12.0,0
23190102.13554656,14.0,42.0,1,1,0,13.0,0
27300267.502766646,12.0,38.0,1,1,0,11.0,0
24071359.69810257,14.0,42.0,1,1,0,10.0,0
20814084.076733343,17.0,41.0,1,1,0,7.0,0
25458922.637395244,16.0,43.0,1,0,0,12.0,0
33263972.63827816,16.0,46.0,1,0,0,8.0,1
26065091.80855635,14.0,50.0,0,1,1,14.0,0
27656238.28709535,13.0,61.0,0,1,1,14.0,0
36799503.641589075,11.0,52.0,0,1,0,17.0,0
20517693.94549213,10.0,53.0,0,1,0,18.0,0
27532965.932934146,16.0,50.0,1,0,0,8.0,0
36284637.37551321,11.0,39.0,1,0,0,15.0,1
31876012.670831412,9.0,53.0,0,0,0,13.0,0
21602325.966811605,6.0,56.0,0,1,0,14.0,0
32335449.88176117,20.0,46.0,1,1,1,3.0,1
30059339.376385182,10.0,57.0,0,0,0,17.0,0
26662210.56150011,13.0,31.0,1,1,1,8.0,1
38206129.69133336,6.0,51.0,0,1,1,14.0,1
24460225.965682276,17.0,60.0,0,0,0,20.0,1
28951703.03651639,7.0,63.0,0,1,0,16.0,0
23471364.634637587,13.0,40.0,1,1,0,12.0,0
30138775.054624517,19.0,63.0,0,0,0,12.0,0
20123504.25831795,22.0,58.0,1,0,0,5.0,0
28896604.36198056,7.0,47.0,0,1,1,11.0,1
34271609.06521027,17.0,50.0,1,0,0,11.0,0
24486742.685091786,11.0,42.0,1,1,0,6.0,0
21749247.43341785,7.0,45.0,1,1,0,14.0,0
35245585.9423978,11.0,40.0,1,1,0,9.0,0
29662656.77223644,13.0,43.0,1,1,0,6.0,0
30626529.898556843,17.0,46.0,0,1,0,16.0,0
40559455.74096592,11.0,38.0,1,1,0,14.0,0
29204340.333499856,15.0,56.0,1,0,0,5.0,0
16423697.449075216,9.0,44.0,1,0,0,12.0,0
22701078.668773066,13.0,46.0,1,1,0,7.0,0
33541822.548127495,11.0,26.0,1,1,0,6.0,0
34615167.95249347,15.0,42.0,1,1,0,8.0,0
28001005.664151493,19.0,42.0,1,1,0,1.0,0
32186812.000917412,15.0,43.0,1,0,0,9.0,0
24407120.782192506,20.0,33.0,0,1,1,15.0,0
25799600.464128185,15.0,42.0,1,0,0,13.0,1
34917519.33307053,12.0,45.0,1,1,0,13.0,0
24048523.131441206,11.0,48.0,1,1,0,10.0,0
41008364.58272871,10.0,39.0,1,0,0,16.0,1
35776054.31601434,11.0,38.0,1,1,1,13.0,0
16039367.969373824,13.0,43.0,1,1,0,8.0,0
35816639.05208689,1.0,44.0,0,0,1,14.0,1
32435106.843080845,12.0,39.0,1,1,0,13.0,0
26419882.743372504,13.0,53.0,0,1,0,14.0,0
22938255.204576857,4.0,60.0,0,1,0,15.0,0
26629336.29643856,7.0,27.0,1,1,0,13.0,0
18308083.769467417,6.0,61.0,0,1,1,20.0,1
25687253.030531872,15.0,64.0,0,1,1,13.0,0
27416899.39031093,8.0,36.0,1,0,0,14.0,1
34262507.42443531,7.0,34.0,1,1,0,11.0,0
24779980.22389383,13.0,60.0,0,1,1,11.0,0
27838256.71897337,14.0,42.0,0,1,1,14.0,0
24873124.47213256,8.0,53.0,0,1,1,15.0,1
19284136.93768386,8.0,45.0,1,1,1,10.0,1
37118138.83555093,12.0,36.0,1,0,0,12.0,1
32101677.423343163,9.0,49.0,1,1,0,14.0,0
28596018.856589075,14.0,41.0,1,1,0,9.0,0
31517878.523150064,17.0,55.0,0,1,1,17.0,0
6699339.32464966,8.0,56.0,0,0,1,14.0,1
32874642.891290788,12.0,49.0,0,0,0,16.0,0
33425300.07214809,9.0,44.0,1,1,0,12.0,0
38213593.52828207,13.0,44.0,1,1,0,14.0,0
28515960.484578393,16.0,47.0,1,1,0,14.0,0
35017499.71084495,9.0,28.0,1,1,1,14.0,0
15329339.912894817,18.0,48.0,1,0,0,3.0,0
27840971.539746415,12.0,42.0,1,0,0,14.0,0
17330528.02434015,14.0,39.0,1,0,0,6.0,0
19947795.38652139,17.0,51.0,1,0,0,8.0,0
16370781.636944994,11.0,38.0,1,0,0,17.0,1
15480796.151977928,13.0,50.0,1,1,0,8.0,0
30486703.801157754,17.0,45.0,1,1,0,10.0,0
22517834.264720157,13.0,43.0,1,1,0,11.0,0
24905413.889574658,16.0,47.0,0,0,0,19.0,0
35290499.62205072,16.0,36.0,1,1,0,11.0,0
13628798.369767264,12.0,42.0,1,1,0,13.0,0
27894533.85116735,10.0,51.0,0,1,0,13.0,0
28231058.091187287,16.0,33.0,1,1,0,18.0,0
42124635.19956243,8.0,40.0,1,1,0,15.0,0
32164107.769903976,11.0,52.0,0,1,0,14.0,0
38309291.59564492,15.0,47.0,1,0,0,17.0,1
34056384.64671381,13.0,56.0,0,1,1,20.0,1
30896413.65907404,16.0,62.0,1,0,0,7.0,0
22171998.282983933,16.0,49.0,1,0,0,10.0,0
18142973.531530876,13.0,52.0,0,0,0,22.0,1
27145045.18845114,16.0,59.0,0,1,1,16.0,0
33076909.34151392,14.0,39.0,1,1,0,9.0,0
31223877.952879082,3.0,36.0,1,1,1,13.0,1
29677003.87770048,11.0,46.0,1,1,0,13.0,0
17503158.301343568,14.0,46.0,1,1,0,8.0,0
37067241.64968562,15.0,47.0,1,1,0,8.0,0
19739063.78639925,15.0,58.0,0,1,0,20.0,0
39113596.23499309,14.0,59.0,1,0,0,9.0,1
26867704.347982734,13.0,44.0,1,0,0,17.0,1
26411803.842442945,15.0,57.0,1,0,0,8.0,0
24419428.191583358,16.0,48.0,1,1,0,8.0,0
17377648.871163644,18.0,52.0,1,1,0,7.0,0
33742997.271502964,15.0,48.0,1,0,0,14.0,1
32221115.069335822,11.0,41.0,1,1,0,10.0,0
24040732.745494954,9.0,66.0,0,0,0,16.0,0
29850266.655956972,10.0,49.0,0,1,0,14.0,0
19085779.50579457,13.0,50.0,1,1,0,12.0,0
28692545.2627193,14.0,55.0,1,0,0,9.0,0
35719558.41472588,12.0,52.0,0,1,0,13.0,0
31563996.715756282,12.0,39.0,1,1,0,16.0,0
12954786.032899842,15.0,46.0,1,1,0,14.0,0
20516509.016540073,16.0,52.0,1,0,0,10.0,0
37095332.76027008,8.0,41.0,0,1,1,14.0,0
18976901.42833618,9.0,40.0,1,1,0,10.0,0
24884774.28659622,11.0,42.0,1,0,0,13.0,1
35775681.85616352,8.0,69.0,0,0,0,16.0,0
20362122.53362342,12.0,46.0,0,1,0,16.0,0
23969408.661422495,12.0,62.0,0,1,0,15.0,0
32874374.135097846,7.0,32.0,1,1,0,16.0,0
16102951.912188517,14.0,47.0,1,1,1,9.0,0
24254180.831300963,10.0,29.0,1,1,0,9.0,0
34284526.38327851,15.0,41.0,1,1,0,8.0,0
24766542.981463935,12.0,46.0,0,1,0,14.0,0
24795417.436151568,10.0,54.0,0,1,0,18.0,0
27610585.641242508,14.0,44.0,1,1,0,9.0,0
29450368.30166533,9.0,62.0,0,1,1,14.0,0
25248996.881197006,8.0,26.0,1,1,1,13.0,0
30818938.510867514,14.0,60.0,1,0,0,8.0,0
29768490.017843228,6.0,34.0,1,1,0,14.0,0
36879859.71638731,16.0,40.0,1,1,0,15.0,0
29354771.72148436,12.0,47.0,1,1,0,11.0,0
26962900.213786684,9.0,53.0,0,0,0,18.0,0
14346879.863440989,15.0,52.0,0,0,0,17.0,0
26574701.922026034,15.0,38.0,1,1,1,10.0,0
33736186.990845904,11.0,53.0,0,1,0,15.0,0
20648900.08787392,10.0,45.0,1,1,0,9.0,0
31251202.65617147,7.0,64.0,0,1,0,13.0,0
34593455.786514446,12.0,51.0,0,1,0,16.0,0
37305241.37228133,10.0,38.0,1,1,0,11.0,0
23176560.690552253,10.0,50.0,0,1,0,16.0,0
26094931.262494974,14.0,64.0,0,1,1,16.0,0
29721183.05961403,12.0,35.0,1,1,0,7.0,1
25511663.896338835,8.0,57.0,0,1,0,13.0,0
13648652.775349392,12.0,42.0,1,0,0,15.0,1
16587981.308381226,12.0,64.0,0,0,1,17.0,0
37011330.54997075,9.0,56.0,0,1,0,15.0,0
22103606.235705376,16.0,38.0,1,1,0,17.0,0
39947535.590284176,16.0,51.0,1,0,0,6.0,0
21614053.490884315,10.0,61.0,0,1,1,12.0,0
29410310.737967126,13.0,44.0,1,1,0,17.0,0
22421296.861626,12.0,42.0,1,0,0,19.0,1
30678815.620239403,13.0,40.0,1,0,0,6.0,0
31887094.005852927,11.0,49.0,1,0,0,9.0,0
26939452.912168797,9.0,36.0,1,1,0,15.0,0
34985127.85479564,9.0,51.0,0,0,1,12.0,1
27165874.051050957,15.0,56.0,0,1,0,15.0,0
30126266.503343027,9.0,38.0,1,1,0,11.0,0
27286688.43001243,13.0,57.0,0,1,0,11.0,0
31849038.32381339,9.0,39.0,1,1,0,13.0,0
32946315.567304447,13.0,37.0,1,1,0,4.0,0
24530317.825109515,18.0,53.0,1,0,0,6.0,0
19947322.13313338,11.0,42.0,1,1,0,11.0,0
24121309.988197684,18.0,43.0,1,1,0,4.0,0
28928129.387154274,4.0,54.0,0,1,1,12.0,1
24453313.50750445,14.0,42.0,1,1,0,10.0,0
33122193.957121994,10.0,60.0,0,0,0,12.0,0
26050406.006507393,13.0,51.0,0,1,0,17.0,0
35542788.82044715,13.0,44.0,1,0,0,7.0,0
26375097.457603,8.0,59.0,0,1,0,14.0,0
30103288.985321652,9.0,50.0,1,0,0,14.0,0
24494998.15579605,6.0,47.0,1,1,0,14.0,0
26734659.642011266,8.0,58.0,0,1,1,12.0,1
30856347.89782018,12.0,42.0,1,1,0,10.0,0
12058914.692935437,10.0,40.0,1,1,0,10.0,0
34141300.45235784,13.0,51.0,0,1,0,17.0,0
21542927.31980149,10.0,35.0,1,0,0,15.0,0
19061329.926988307,14.0,45.0,1,1,0,6.0,0
41325269.53823475,11.0,47.0,1,0,0,8.0,0
22701925.170582302,20.0,51.0,1,1,0,10.0,0
22994617.556415264,10.0,65.0,0,1,0,13.0,0
37807933.447207,12.0,41.0,1,1,0,9.0,0
17752231.376940567,12.0,41.0,1,1,0,12.0,0
15224023.108445855,9.0,37.0,1,1,0,14.0,0
31394772.188843947,11.0,56.0,0,1,1,17.0,1
26111160.927610002,9.0,54.0,0,1,0,16.0,0
25722740.706738774,9.0,41.0,0,1,0,15.0,0
25679759.15778539,10.0,66.0,0,0,0,19.0,0
30625772.34445458,16.0,43.0,1,1,0,4.0,0
24225074.814744283,14.0,47.0,1,1,0,10.0,0
23817975.61557146,14.0,40.0,1,1,0,9.0,0
26889689.72422005,9.0,44.0,1,1,0,13.0,0
31415185.327745397,15.0,49.0,1,0,0,8.0,0
27430960.075955447,7.0,42.0,0,1,1,13.0,1
25181511.0528853,14.0,53.0,0,1,1,10.0,0
26818734.204893887,14.0,32.0,1,1,0,15.0,0
21279077.99386028,12.0,55.0,0,1,1,14.0,0
23676612.630979996,8.0,47.0,1,1,1,7.0,1
24592631.8156311,16.0,47.0,1,1,0,7.0,1
16791849.623416692,14.0,50.0,1,0,0,8.0,0
22271506.409497745,11.0,64.0,0,1,0,14.0,0
22488232.74427733,7.0,37.0,1,1,0,16.0,0
18437453.570587758,9.0,31.0,1,1,0,11.0,1
25082465.691250674,11.0,45.0,1,0,0,20.0,1
21205145.066125922,13.0,36.0,1,1,0,8.0,0
39848943.589020334,9.0,65.0,0,0,0,16.0,0
35241915.88310072,16.0,45.0,1,1,0,16.0,0
11087074.672714356,5.0,31.0,1,1,0,14.0,0
26525315.47716691,7.0,54.0,0,1,0,15.0,0
34811465.12538272,12.0,45.0,1,1,0,15.0,0
33682244.9468794,11.0,58.0,0,1,1,18.0,1
20321651.31307004,10.0,47.0,1,0,0,11.0,0
21783887.181332905,12.0,53.0,0,1,0,16.0,0
22536132.15353758,14.0,44.0,1,1,0,11.0,0
29371673.242874686,14.0,50.0,0,0,0,15.0,0
33137197.64492475,15.0,46.0,1,1,1,10.0,1
32683199.43949134,13.0,50.0,0,1,1,12.0,0
24817022.803488035,10.0,59.0,0,0,1,11.0,0
26768919.34677926,12.0,39.0,1,1,0,6.0,0
34313617.4052536,8.0,41.0,1,1,0,15.0,0
17440992.944011886,12.0,39.0,1,1,0,8.0,0
26456188.619223326,11.0,57.0,1,0,0,11.0,0
17467950.794252623,4.0,29.0,1,1,0,13.0,0
21683798.912337758,21.0,62.0,0,1,1,19.0,0
28438381.957365096,8.0,75.0,0,0,0,14.0,0
25805486.339279164,7.0,52.0,0,1,1,10.0,1
20691561.358715136,10.0,51.0,1,0,0,14.0,0
25420384.73952912,15.0,55.0,0,1,0,18.0,0
31417238.78391909,15.0,43.0,1,1,0,16.0,0
29259913.83119379,10.0,39.0,1,1,0,9.0,0
27682508.34941291,16.0,46.0,1,1,0,9.0,0
26855872.601472717,16.0,44.0,1,1,0,6.0,0
25609939.77245347,7.0,45.0,0,1,1,11.0,1
29717236.47935155,14.0,57.0,0,1,1,14.0,0
31048707.780715816,12.0,57.0,0,0,0,12.0,0
36833750.741244465,2.0,53.0,0,1,1,15.0,1
28264193.36756266,11.0,49.0,1,1,0,16.0,0
12503192.801939866,5.0,34.0,1,0,0,16.0,1
29188330.378078517,11.0,37.0,1,1,0,10.0,0
31395415.389915325,14.0,55.0,0,0,0,16.0,0
27940072.73151954,10.0,59.0,0,1,1,16.0,1
18000122.06375394,13.0,45.0,1,1,0,10.0,0
32999469.15057152,13.0,43.0,1,1,0,7.0,0
20363374.314029165,12.0,65.0,0,1,1,15.0,0
22788898.71038618,10.0,51.0,0,0,0,14.0,0
15827424.51127439,15.0,67.0,0,1,1,15.0,0
30448293.344912976,13.0,41.0,1,1,0,9.0,0
22466929.753118105,16.0,47.0,0,1,1,13.0,1
33086593.69117263,5.0,60.0,0,0,0,17.0,0
14680017.442015119,12.0,49.0,0,1,0,16.0,0
30759146.746035993,12.0,46.0,1,1,0,12.0,0
31372654.990896523,12.0,43.0,1,1,0,11.0,0
24590164.56091896,9.0,43.0,1,0,0,10.0,0
22151540.860511947,17.0,40.0,1,1,0,16.0,0
26556552.57202207,13.0,59.0,0,1,0,16.0,0
31234468.743053373,15.0,44.0,1,1,0,16.0,0
11330430.541961802,10.0,45.0,1,1,0,14.0,0
30909479.837488916,6.0,49.0,1,0,0,14.0,0
26800132.57961403,13.0,45.0,1,1,0,12.0,0
30740536.410197157,10.0,30.0,1,1,0,12.0,0
30833739.762948126,6.0,43.0,1,0,1,14.0,1
22828151.081883892,17.0,49.0,0,1,1,12.0,0
27563710.971022554,9.0,32.0,1,1,0,9.0,1
33263940.081947893,12.0,38.0,1,1,0,6.0,0
22377659.174399003,7.0,63.0,0,1,0,13.0,0
26055074.686500937,10.0,50.0,0,1,1,16.0,1
25502443.171147082,11.0,57.0,0,1,0,13.0,0
31097900.908041563,9.0,37.0,1,0,0,14.0,0
30309712.35212935,15.0,59.0,1,0,0,10.0,0
29334977.37271319,8.0,35.0,1,1,0,12.0,0
23785510.765610613,12.0,43.0,1,1,0,12.0,0
19266268.996510785,16.0,43.0,0,1,0,16.0,0
34146178.97676186,15.0,41.0,1,1,1,10.0,1
24064763.060556397,12.0,48.0,0,1,0,14.0,0
21766589.536609296,12.0,52.0,1,0,0,11.0,0
26268240.337533735,15.0,45.0,1,1,0,6.0,0
24825739.868901584,11.0,44.0,1,1,0,10.0,0
29458367.547441732,10.0,59.0,0,1,1,19.0,1
32848597.419549022,16.0,55.0,0,1,0,15.0,0
30544092.859831512,13.0,43.0,1,1,0,11.0,0
31790556.38101982,13.0,57.0,0,1,0,16.0,0
27962060.765276887,9.0,35.0,1,1,0,12.0,0
29972964.035251312,16.0,54.0,1,0,0,9.0,0
22168101.583403848,14.0,42.0,1,1,0,12.0,0
39954896.83836744,13.0,39.0,1,0,0,13.0,1
29405865.13231621,12.0,60.0,0,1,0,13.0,0
26646712.609191265,8.0,58.0,0,1,1,20.0,1
28300801.51033557,10.0,40.0,1,1,0,11.0,0
22291732.55927056,13.0,42.0,1,1,1,12.0,0
25036384.819546178,15.0,44.0,1,1,0,7.0,0
30301519.397255957,17.0,38.0,1,1,1,13.0,0
35364056.57281396,8.0,41.0,1,1,0,12.0,0
27015198.318513095,7.0,21.0,1,1,0,15.0,0
24055098.971743688,14.0,46.0,1,1,0,8.0,0
29211509.957900126,13.0,49.0,1,0,0,7.0,0
32770397.35880742,13.0,46.0,1,1,0,9.0,0
28296982.11677517,10.0,54.0,0,0,0,15.0,0
25439319.459915932,16.0,57.0,0,0,0,9.0,0
30400536.24840242,16.0,47.0,1,0,0,8.0,0
23321527.595824428,12.0,41.0,1,1,0,13.0,0
30521051.622442245,4.0,36.0,1,1,0,13.0,0
30898665.0563878,14.0,45.0,1,1,0,6.0,0
19302974.642264582,13.0,46.0,1,1,0,11.0,0
15298894.56300517,14.0,39.0,1,1,0,7.0,0
23315599.393267058,19.0,45.0,0,1,1,15.0,0
26417392.84546611,16.0,54.0,0,1,0,17.0,0
24364547.49432905,14.0,39.0,1,1,0,11.0,0
25428963.938708983,14.0,47.0,1,1,0,5.0,0
25808888.633927625,14.0,73.0,0,1,1,17.0,0
19173143.798776153,13.0,43.0,1,1,0,14.0,0
18979529.71713133,7.0,56.0,0,1,0,16.0,0
27321820.48628449,11.0,37.0,0,1,1,16.0,0
22652050.789087653,13.0,52.0,0,0,0,16.0,0
25850552.603510626,13.0,49.0,1,1,0,9.0,0
31831869.02766735,15.0,43.0,1,1,0,8.0,0
29352696.389140315,8.0,38.0,1,1,0,11.0,0
37447596.376560204,7.0,40.0,1,1,0,12.0,0
27019900.35016688,10.0,52.0,0,1,0,15.0,0
30846407.6259934,9.0,38.0,1,1,1,10.0,0
27664108.22568573,12.0,43.0,1,1,1,10.0,0
32159421.729953438,17.0,40.0,0,1,0,14.0,0
27887494.18114912,13.0,46.0,1,1,0,11.0,0
26564531.328848723,6.0,32.0,1,1,0,11.0,0
24113649.688282512,12.0,34.0,1,0,0,14.0,0
28157004.709123332,18.0,52.0,0,1,0,18.0,0
25216177.47258035,11.0,62.0,0,1,1,21.0,1
34819874.556363165,12.0,51.0,0,0,0,19.0,1
33311478.533582557,12.0,42.0,1,0,0,18.0,1
13746328.77903518,13.0,43.0,1,1,0,12.0,1
20196981.807188377,11.0,50.0,0,1,0,12.0,0
21764566.512392715,13.0,47.0,1,1,0,13.0,0
19693912.65845289,13.0,49.0,1,1,0,10.0,0
18632296.652722042,9.0,36.0,1,1,0,13.0,0
23937409.723590083,15.0,44.0,1,1,0,9.0,0
19848321.279224623,9.0,29.0,1,1,0,14.0,0
24426446.50633051,18.0,57.0,1,0,0,6.0,0
35808218.9510876,15.0,50.0,1,1,0,7.0,0
27449983.50616925,14.0,54.0,1,0,0,7.0,0
22191436.27686131,10.0,38.0,1,0,0,13.0,0
20807859.411605384,15.0,53.0,0,0,0,12.0,0
30791118.289181978,7.0,61.0,0,0,0,18.0,0
22411290.25640902,8.0,39.0,0,1,1,18.0,1
26472232.560753454,11.0,44.0,0,1,1,15.0,0
25245566.563697577,8.0,55.0,0,1,0,14.0,0
23421163.09454698,14.0,45.0,1,1,0,13.0,0
17751118.930015147,16.0,46.0,1,1,0,13.0,0
27730125.88005324,8.0,42.0,1,1,0,12.0,0
31993889.55580849,12.0,56.0,0,0,1,11.0,0
24893487.074032564,12.0,52.0,0,1,0,16.0,0
26620723.380465325,8.0,37.0,1,1,0,9.0,0
26747156.96135798,10.0,46.0,0,1,1,16.0,1
30039903.680435397,14.0,45.0,1,0,0,16.0,1
11265793.756810866,14.0,57.0,0,1,1,19.0,1
35291849.23396789,12.0,58.0,0,1,0,15.0,0
19889778.525101863,9.0,44.0,1,1,0,17.0,0
27074203.291358445,3.0,33.0,1,1,0,15.0,0
31495392.455187187,12.0,40.0,0,1,1,13.0,0
32480843.007329058,6.0,58.0,0,1,1,9.0,1
22828378.282346204,14.0,35.0,1,1,0,11.0,0
28098566.710213434,16.0,52.0,0,1,1,15.0,0
33921716.091237046,13.0,56.0,0,0,0,18.0,0
28768770.538447823,15.0,49.0,1,1,0,9.0,0
29941718.451932274,17.0,46.0,1,0,0,14.0,0
26876859.94021011,6.0,48.0,1,0,0,12.0,0
15778527.442826994,7.0,59.0,0,1,0,12.0,0
28894393.976962585,15.0,45.0,1,1,0,5.0,0
17580412.728224516,13.0,42.0,1,0,0,7.0,0
25252905.837760758,12.0,50.0,0,1,0,15.0,0
24759737.107791487,14.0,55.0,0,0,0,16.0,0
21926623.585589252,10.0,34.0,1,1,0,12.0,0
